object_name,label_family,priority_rank,priority_bin,target_role,unresolved_reason,recommended_next_action
UGC00731,warp / PA twist,14,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC00731 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,A/R mismatch,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,H I asymmetry,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,SFE/depletion,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,Vrot/sigma,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,burstiness,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,centroid offset,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,external morphology,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,lopsidedness,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01230,warp / PA twist,15,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01230 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,A/R mismatch,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,H I asymmetry,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,SFE/depletion,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,Vrot/sigma,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,burstiness,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,centroid offset,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,external morphology,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,lopsidedness,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC01281,warp / PA twist,16,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC01281 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,A/R mismatch,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,H I asymmetry,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,SFE/depletion,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,Vrot/sigma,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,burstiness,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,centroid offset,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,external morphology,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,lopsidedness,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04278,warp / PA twist,17,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04278 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,A/R mismatch,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,H I asymmetry,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,SFE/depletion,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,Vrot/sigma,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,burstiness,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,centroid offset,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,external morphology,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,lopsidedness,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC04499,warp / PA twist,18,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC04499 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,A/R mismatch,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,H I asymmetry,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,SFE/depletion,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,Vrot/sigma,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,burstiness,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,centroid offset,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,external morphology,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,lopsidedness,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05005,warp / PA twist,19,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05005 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,A/R mismatch,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,H I asymmetry,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,SFE/depletion,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,Vrot/sigma,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,burstiness,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,centroid offset,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,external morphology,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,lopsidedness,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC05721,warp / PA twist,20,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC05721 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,A/R mismatch,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,H I asymmetry,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,SFE/depletion,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,Vrot/sigma,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,burstiness,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,centroid offset,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,external morphology,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,lopsidedness,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06446,warp / PA twist,21,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06446 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,A/R mismatch,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,H I asymmetry,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,SFE/depletion,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,Vrot/sigma,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,burstiness,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,centroid offset,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,external morphology,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,lopsidedness,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC06667,warp / PA twist,22,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC06667 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,A/R mismatch,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,H I asymmetry,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,SFE/depletion,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,Vrot/sigma,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,burstiness,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,centroid offset,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,external morphology,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,lopsidedness,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07399,warp / PA twist,23,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07399 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,A/R mismatch,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,H I asymmetry,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,SFE/depletion,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,Vrot/sigma,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,burstiness,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,centroid offset,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,external morphology,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,lopsidedness,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07524,warp / PA twist,24,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07524 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,A/R mismatch,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / A/R mismatch; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,H I asymmetry,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / H I asymmetry; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,SFE/depletion,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / SFE/depletion; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,Vrot/sigma,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / Vrot/sigma; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,burstiness,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / burstiness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,centroid offset,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / centroid offset; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,external morphology,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / external morphology; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,lopsidedness,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / lopsidedness; keep proxy/source leads out of Tier A until measurement and provenance are audited.
UGC07603,warp / PA twist,25,minimum_25_pool,primary_non_mature_acquisition,not_searched_in_bounded_pilot,Acquire same-object source-level measurement for UGC07603 / warp / PA twist; keep proxy/source leads out of Tier A until measurement and provenance are audited.
